,No.,year,Name,Age,Team,Position
2728,190,2019,Bernd Leno,27,Arsenal,Goalkeeper
2729,528,2019,Fikayo Tomori,21,Chelsea,Defender
2730,1728,2019,Youri Tielemans,22,Leicester,Midfielder
2731,173,2019,Ben Mee,29,Burnley,Defender
2732,549,2019,Fred,26,Man Utd,Midfielder
2733,401,2019,Dele Alli,23,Tottenham,Midfielder
2734,435,2019,Dominic Calvert-Lewin,22,Everton,Forward
2735,974,2019,Kyle Walker-Peters,22,Southampton,Defender
2736,242,2019,Calum Chambers,24,Arsenal,Defender
2737,813,2019,John Fleck,28,Sheff Utd,Midfielder
2738,1349,2019,Phil Foden,19,Man City,Midfielder
2739,1143,2019,Matt Targett,23,Aston Villa,Defender
2740,524,2019,Fernandinho,34,Man City,Midfielder
2741,1052,2019,Luke Shaw,24,Man Utd,Defender
2742,857,2019,Jorginho,27,Chelsea,Midfielder
2743,1431,2019,Ross Barkley,25,Chelsea,Midfielder
2744,769,2019,Jetro Willems,25,Newcastle,Defender
2745,342,2019,Dani Ceballos,23,Arsenal,Midfielder
2746,182,2019,Benjamin Mendy,25,Man City,Defender
2747,1184,2019,Michael Keane,26,Everton,Defender
2748,1358,2019,Pierre-Emile Hoejbjerg,24,Southampton,Midfielder
2749,726,2019,Jan Bednarek,23,Southampton,Defender
2750,1721,2019,Yerry Mina,24,Everton,Defender
2751,730,2019,Jannik Vestergaard,27,Southampton,Defender
2752,718,2019,James Tomkins,30,Crystal Palace,Defender
2753,1615,2019,Toby Alderweireld,30,Tottenham,Defender
2754,482,2019,Enda Stevens,29,Sheff Utd,Defender
2755,1435,2019,Ruben Neves,22,Wolves,Midfielder
2756,1537,2019,Sokratis Papastathopoulos,31,Arsenal,Defender
2757,1288,2019,Oliver Norwood,28,Sheff Utd,Midfielder
2758,287,2019,Christian Benteke,28,Crystal Palace,Forward
2759,583,2019,Georginio Wijnaldum,28,Liverpool,Midfielder
2760,1477,2019,Sander Berge,21,Sheff Utd,Midfielder
2761,710,2019,James McArthur,31,Crystal Palace,Midfielder
2762,838,2019,Jonny Otto,25,Wolves,Defender
2763,1142,2019,Matt Ritchie,29,Newcastle,Midfielder
2764,379,2019,David McGoldrick,31,Sheff Utd,Forward
2765,1266,2019,Nicolas Otamendi,31,Man City,Defender
2766,1448,2019,Ryan Fredericks,26,West Ham,Defender
2767,708,2019,James Justin,21,Leicester,Defender
2768,26,2019,Adam Webster,24,Brighton,Defender
2769,1411,2019,Robert Snodgrass,31,West Ham,Midfielder
2770,729,2019,Jan Vertonghen,32,Tottenham,Defender
2771,149,2019,Ashley Westwood,29,Burnley,Midfielder
2772,576,2019,George Baldock,26,Sheff Utd,Defender
2773,121,2019,Angelino,22,Man City,Defender
2774,601,2019,Granit Xhaka,26,Arsenal,Midfielder
2775,1335,2019,Pedro,32,Chelsea,Forward
2776,1221,2019,Moussa Djenepo,21,Southampton,Midfielder
2777,789,2019,Joe Gomez,22,Liverpool,Defender
2778,134,2019,Antonio Rudiger,26,Chelsea,Defender
2779,1263,2019,Nick Pope,27,Burnley,Goalkeeper
2780,602,2019,Grant Hanley,27,Norwich,Defender
2781,155,2019,Ayoze Perez,26,Leicester,Forward
2782,963,2019,Kortney Hause,24,Aston Villa,Defender
2783,166,2019,Ben Davies,26,Tottenham,Defender
2784,1460,2019,Sam Byram,25,Norwich,Defender
2785,1122,2019,Mason Holgate,22,Everton,Defender
2786,881,2019,Joshua King,27,Bournemouth,Forward
2787,172,2019,Ben Johnson,19,West Ham,Defender
2788,628,2019,Harvey Barnes,21,Leicester,Midfielder
2789,425,2019,Diogo Jota,22,Wolves,Forward
2790,748,2019,Jean-Philippe Gbamin,23,Everton,Midfielder
2791,1687,2019,Wesley,22,Aston Villa,Forward
2792,151,2019,Ashley Young,34,Man Utd,Defender
2793,1325,2019,Patrick van Aanholt,29,Crystal Palace,Defender
2794,508,2019,Fabian Schar,27,Newcastle,Defender
2795,1235,2019,Nathan Ake,24,Bournemouth,Defender
2796,105,2019,Andreas Christensen,23,Chelsea,Defender
2797,122,2019,Angelo Ogbonna,31,West Ham,Defender
2798,282,2019,Chris Mepham,21,Bournemouth,Defender
2799,371,2019,Daryl Janmaat,30,Watford,Defender
2800,1121,2019,Mason Greenwood,17,Man Utd,Forward
2801,1223,2019,Moussa Sissoko,30,Tottenham,Midfielder
2802,520,2019,Federico Fernandez,30,Newcastle,Defender
2803,1295,2019,Ondrej Duda,24,Norwich,Midfielder
2804,918,2019,Kasper Schmeichel,32,Leicester,Goalkeeper
2805,285,2019,Chris Wood,27,Burnley,Forward
2806,1111,2019,Martin Dubravka,30,Newcastle,Goalkeeper
2807,1554,2019,Steve Cook,28,Bournemouth,Defender
2808,393,2019,Dean Henderson,22,Sheff Utd,Goalkeeper
2809,660,2019,Isaac Hayden,24,Newcastle,Midfielder
2810,320,2019,Craig Dawson,29,Watford,Defender
2811,666,2019,Ismaila Sarr,21,Watford,Forward
2812,1731,2019,Yves Bissouma,22,Brighton,Midfielder
2813,60,2019,Alex McCarthy,29,Southampton,Goalkeeper
2814,1175,2019,Mesut Ozil,30,Arsenal,Midfielder
2815,870,2019,Josh Brownhill,23,Burnley,Midfielder
2816,1515,2019,Shane Duffy,27,Brighton,Defender
2817,488,2019,Eric Dier,25,Tottenham,Defender
2818,1665,2019,Victor Lindelof,25,Man Utd,Defender
2819,467,2019,Emerson,25,Chelsea,Defender
2820,214,2019,Brandon Williams,18,Man Utd,Defender
2821,1586,2019,Tanguy Ndombele,22,Tottenham,Midfielder
2822,752,2019,Jefferson Lerma,24,Bournemouth,Midfielder
2823,655,2019,Ilkay Gundogan,28,Man City,Midfielder
2824,1285,2019,Oleksandr Zinchenko,22,Man City,Defender
2825,814,2019,John Lundstram,25,Sheff Utd,Midfielder
2826,290,2019,Christian Kabasele,28,Watford,Defender
2827,1192,2019,Miguel Almiron,25,Newcastle,Midfielder
2828,700,2019,Jamaal Lascelles,25,Newcastle,Defender
2829,316,2019,Conor Hourihane,28,Aston Villa,Midfielder
2830,6,2019,Aaron Ramsdale,21,Bournemouth,Goalkeeper
2831,1146,2019,Matteo Guendouzi,20,Arsenal,Midfielder
2832,566,2019,Gary Cahill,33,Crystal Palace,Defender
2833,489,2019,Eric Garcia,18,Man City,Defender
2834,1660,2019,Vicente Guaita,32,Crystal Palace,Goalkeeper
2835,1559,2019,Steven Alzate,20,Brighton,Midfielder
2836,981,2019,Leander Dendoncker,24,Wolves,Midfielder
2837,819,2019,John Stones,25,Man City,Defender
2838,1039,2019,Luka Milivojevic,28,Crystal Palace,Midfielder
2839,1487,2019,Scott Dann,32,Crystal Palace,Defender
2840,147,2019,Ashley Barnes,29,Burnley,Forward
2841,809,2019,Joelinton,23,Newcastle,Forward
2842,1149,2019,Matthew Lowton,30,Burnley,Defender
2843,757,2019,Jeremy Ngakia,18,West Ham,Defender
2844,1097,2019,Mark Noble,32,West Ham,Midfielder
2845,11,2019,Abdoulaye Doucoure,26,Watford,Midfielder
2846,274,2019,Cheikhou Kouyate,29,Crystal Palace,Midfielder
2847,1516,2019,Shane Long,32,Southampton,Forward
2848,5,2019,Aaron Mooy,28,Brighton,Midfielder
2849,1132,2019,Mathew Ryan,27,Brighton,Goalkeeper
2850,388,2019,Davinson Sanchez,23,Tottenham,Defender
2851,808,2019,Joel Ward,29,Crystal Palace,Defender
2852,1574,2019,Stuart Armstrong,27,Southampton,Midfielder
2853,1251,2019,Neal Maupay,23,Brighton,Forward
2854,1112,2019,Martin Kelly,29,Crystal Palace,Defender
2855,23,2019,Adam Masina,25,Watford,Defender
2856,937,2019,Kevin Long,29,Burnley,Defender
2857,611,2019,Gylfi Sigurdsson,29,Everton,Midfielder
2858,732,2019,Jarrad Branthwaite,17,Everton,Defender
2859,1319,2019,Pascal Gross,28,Brighton,Midfielder
2860,230,2019,Bukayo Saka,17,Arsenal,Midfielder
2861,390,2019,Davy Propper,27,Brighton,Midfielder
2862,332,2019,Dale Stephens,30,Brighton,Midfielder
2863,492,2019,Erik Pieters,31,Burnley,Defender
2864,1334,2019,Paulo Gazzaniga,27,Tottenham,Goalkeeper
2865,953,2019,Kieran Tierney,22,Arsenal,Defender
2866,931,2019,Kenny McLean,27,Norwich,Midfielder
2867,1252,2019,Neco Williams,18,Liverpool,Defender
2868,634,2019,Hector Bellerin,24,Arsenal,Defender
2869,1327,2019,Paul Dummett,27,Newcastle,Defender
2870,491,2019,Erik Lamela,27,Tottenham,Midfielder
2871,1230,2019,Nacho Monreal,33,Arsenal,Defender
2872,319,2019,Craig Cathcart,30,Watford,Defender
2873,42,2019,Ainsley Maitland-Niles,22,Arsenal,Midfielder
2874,924,2019,Kelechi Iheanacho,22,Leicester,Forward
2875,63,2019,Alex Oxlade Chamberlain,26,Liverpool,Midfielder
2876,1654,2019,Tyrone Mings,26,Aston Villa,Defender
2877,441,2019,Douglas Luiz,21,Aston Villa,Midfielder
2878,1438,2019,Rui Patricio,31,Wolves,Goalkeeper
2879,1695,2019,Will Hughes,24,Watford,Midfielder
2880,754,2019,Jeffrey Schlupp,26,Crystal Palace,Midfielder
2881,667,2019,Issa Diop,22,West Ham,Defender
2882,811,2019,Johann Gudmundsson,28,Burnley,Midfielder
2883,590,2019,Giovani Lo Celso,23,Tottenham,Midfielder
2884,78,2019,Alisson Becker,26,Liverpool,Goalkeeper
2885,1044,2019,Lukasz Fabianski,34,West Ham,Goalkeeper
2886,257,2019,Cedric Soares,27,Arsenal,Defender
2887,452,2019,Ederson,26,Man City,Goalkeeper
2888,2,2019,Aaron Cresswell,29,West Ham,Defender
2889,1607,2019,Tim Krul,31,Norwich,Goalkeeper
2890,348,2019,Daniel James,21,Man Utd,Midfielder
2891,1561,2019,Steven Bergwijn,21,Tottenham,Forward
2892,196,2019,Bjorn Engels,24,Aston Villa,Defender
2893,674,2019,Jack Cork,30,Burnley,Midfielder
2894,679,2019,Jack Robinson,25,Sheff Utd,Defender
2895,683,2019,Jack Stephens,25,Southampton,Defender
2896,293,2019,Christoph Zimmermann,26,Norwich,Defender
2897,115,2019,Andy Carroll,30,Newcastle,Forward
2898,1445,2019,Ryan Bertrand,30,Southampton,Defender
2899,145,2019,Arthur Masuaku,25,West Ham,Defender
2900,1499,2019,Sebastian Prodl,32,Watford,Defender
2901,1587,2019,Tariq Lamptey,18,Chelsea,Defender
2902,1640,2019,Trezeguet,24,Aston Villa,Midfielder
2903,1493,2019,Seamus Coleman,30,Everton,Defender
2904,740,2019,Javier Manquillo,25,Newcastle,Defender
2905,1616,2019,Todd Cantwell,21,Norwich,Midfielder
2906,1539,2019,Solly March,25,Brighton,Midfielder
2907,742,2019,Jay Rodriguez,30,Burnley,Forward
2908,1436,2019,Ruben Vinagre,20,Wolves,Defender
2909,1681,2019,Wayne Hennessey,32,Crystal Palace,Goalkeeper
2910,376,2019,David Luiz,32,Arsenal,Defender
2911,682,2019,Jack Stacey,23,Bournemouth,Defender
2912,289,2019,Christian Fuchs,33,Leicester,Defender
2913,1622,2019,Tom Heaton,33,Aston Villa,Goalkeeper
2914,1447,2019,Ryan Fraser,25,Bournemouth,Midfielder
2915,386,2019,David de Gea,28,Man Utd,Goalkeeper
2916,1165,2019,Maximilian Kilman,22,Wolves,Defender
2917,627,2019,Harry Winks,23,Tottenham,Midfielder
2918,714,2019,James Milner,33,Liverpool,Midfielder
2919,58,2019,Alex Iwobi,23,Everton,Forward
2920,186,2019,Bernard,26,Everton,Midfielder
2921,25,2019,Adam Smith,28,Bournemouth,Defender
2922,1413,2019,Roberto Jimenez,33,West Ham,Goalkeeper
2923,236,2019,Callum Hudson-Odoi,18,Chelsea,Forward
2924,114,2019,Andros Townsend,28,Crystal Palace,Midfielder
2925,1232,2019,Nampalys Mendy,27,Leicester,Midfielder
2926,1071,2019,Marc Albrighton,29,Leicester,Midfielder
2927,1299,2019,Oriol Romeu,27,Southampton,Midfielder
2928,1070,2019,Manuel Lanzini,26,West Ham,Midfielder
2929,1405,2019,Rob Holding,23,Arsenal,Defender
2930,37,2019,Ahmed El Mohamady,31,Aston Villa,Defender
2931,106,2019,Andreas Pereira,23,Man Utd,Midfielder
2932,1159,2019,Max Aarons,19,Norwich,Defender
2933,751,2019,Jeff Hendrick,27,Burnley,Midfielder
2934,983,2019,Leandro Trossard,24,Brighton,Forward
2935,138,2019,Anwar El Ghazi,24,Aston Villa,Forward
2936,1530,2019,Simon Francis,34,Bournemouth,Defender
2937,1350,2019,Phil Jagielka,37,Sheff Utd,Defender
2938,1590,2019,Teemu Pukki,29,Norwich,Forward
2939,990,2019,Leighton Baines,34,Everton,Defender
2940,958,2019,Kiko Femenia,28,Watford,Defender
2941,1032,2019,Lucas Torreira,23,Arsenal,Midfielder
2942,1535,2019,Sofiane Boufal,25,Southampton,Forward
2943,168,2019,Ben Foster,36,Watford,Goalkeeper
2944,626,2019,Harry Wilson,22,Bournemouth,Midfielder
2945,1113,2019,Martin Montoya,28,Brighton,Defender
2946,506,2019,Fabian Balbuena,28,West Ham,Defender
2947,1627,2019,Tom Trybull,26,Norwich,Midfielder
2948,288,2019,Christian Eriksen,27,Tottenham,Midfielder
2949,113,2019,Andrii Yarmolenko,29,West Ham,Forward
2950,313,2019,Conor Coady,26,Wolves,Defender
2951,900,2019,Junior Stanislas,29,Bournemouth,Midfielder
2952,241,2019,Callum Wilson,27,Bournemouth,Forward
2953,68,2019,Alexander Tettey,33,Norwich,Midfielder
2954,535,2019,Florian Lejeune,28,Newcastle,Defender
2955,1296,2019,Onel Hernandez,26,Norwich,Midfielder
2956,1340,2019,Pepe Reina,36,Aston Villa,Goalkeeper
2957,1492,2019,Sead Kolasinac,26,Arsenal,Defender
2958,402,2019,Demarai Gray,23,Leicester,Forward
2959,352,2019,Daniel Podence,23,Wolves,Midfielder
2960,507,2019,Fabian Delph,29,Everton,Midfielder
2961,1219,2019,Moritz Leitner,26,Norwich,Midfielder
2962,187,2019,Bernardo,24,Brighton,Defender
2963,445,2019,Dwight Gayle,29,Newcastle,Forward
2964,1309,2019,Pablo Fornals,23,West Ham,Midfielder
2965,1056,2019,Lys Mousset,23,Sheff Utd,Forward
2966,1117,2019,Marvelous Nakamba,25,Aston Villa,Midfielder
2967,1156,2019,Matty Longstaff,19,Newcastle,Midfielder
2968,259,2019,Cenk Tosun,28,Crystal Palace,Forward
2969,505,2019,Ezri Konsa,21,Aston Villa,Defender
2970,330,2019,Curtis Jones,18,Liverpool,Midfielder
2971,358,2019,Danny Rose,29,Newcastle,Defender
2972,1621,2019,Tom Davies,21,Everton,Midfielder
2973,1227,2019,Nabil Bentaleb,24,Newcastle,Midfielder
2974,1595,2019,Theo Walcott,30,Everton,Forward
2975,701,2019,Jamal Lewis,21,Norwich,Defender
2976,647,2019,Ibrahim Amadou,26,Norwich,Midfielder
2977,271,2019,Che Adams,23,Southampton,Forward
2978,1337,2019,Pedro Neto,19,Wolves,Forward
2979,170,2019,Ben Godfrey,21,Norwich,Defender
2980,486,2019,Eric Bailly,25,Man Utd,Defender
2981,862,2019,Jose Holebas,35,Watford,Defender
2982,77,2019,Alireza Jahanbakhsh,26,Brighton,Forward
2983,378,2019,David Martin,33,West Ham,Goalkeeper
2984,98,2019,Andre Gomes,26,Everton,Midfielder
2985,339,2019,Dan Gosling,29,Bournemouth,Midfielder
2986,1172,2019,Mbwana Samatta,26,Aston Villa,Forward
2987,429,2019,Divock Origi,24,Liverpool,Forward
2988,1313,2019,Pablo Zabaleta,34,West Ham,Defender
2989,712,2019,James McCarthy,28,Crystal Palace,Midfielder
2990,125,2019,Anthony Gordon,18,Everton,Forward
2991,1217,2019,Morgan Schneiderlin,29,Everton,Midfielder
2992,1256,2019,Neil Taylor,30,Aston Villa,Defender
2993,1444,2019,Ryan Bennett,29,Leicester,Defender
2994,437,2019,Dominic Solanke,21,Bournemouth,Forward
2995,1246,2019,Nathaniel Chalobah,24,Watford,Midfielder
2996,557,2019,Gabriel Martinelli,18,Arsenal,Forward
2997,449,2019,Eddie Nketiah,20,Arsenal,Forward
2998,1384,2019,Reiss Nelson,19,Arsenal,Forward
2999,845,2019,Jordan Pickford,25,Everton,Goalkeeper
3000,312,2019,Connor Wickham,26,Crystal Palace,Forward
3001,361,2019,Danny Welbeck,28,Watford,Forward
3002,174,2019,Ben Osborn,25,Sheff Utd,Midfielder
3003,298,2019,Claudio Bravo,36,Man City,Goalkeeper
3004,1351,2019,Phil Jones,27,Man Utd,Defender
3005,409,2019,Dennis Praet,25,Leicester,Midfielder
3006,1713,2019,Yan Valery,20,Southampton,Defender
3007,1620,2019,Tom Cleverley,30,Watford,Midfielder
3008,1125,2019,Matej Vydra,27,Burnley,Forward
3009,1686,2019,Wes Morgan,35,Leicester,Defender
3010,1241,2019,Nathan Holland,21,West Ham,Midfielder
3011,372,2019,David Brooks,22,Bournemouth,Midfielder
3012,1609,2019,Timm Klose,31,Norwich,Defender
3013,1494,2019,Sean Longstaff,21,Newcastle,Midfielder
3014,1,2019,Aaron Connolly,19,Brighton,Forward
3015,1706,2019,Willy Caballero,37,Chelsea,Goalkeeper
3016,1698,2019,Will Smallbone,19,Southampton,Midfielder
3017,933,2019,Kepa,24,Chelsea,Goalkeeper
3018,616,2019,Hamza Choudhury,21,Leicester,Midfielder
3019,1414,2019,Roberto Pereyra,28,Watford,Midfielder
3020,1186,2019,Michael McGovern,35,Norwich,Goalkeeper
3021,1631,2019,Tommy Doyle,17,Man City,Midfielder
3022,193,2019,Billy Gilmour,18,Chelsea,Midfielder
3023,1712,2019,Xherdan Shaqiri,27,Liverpool,Midfielder
3024,1187,2019,Michael Obafemi,19,Southampton,Forward
3025,22,2019,Adam Lallana,31,Liverpool,Midfielder
3026,195,2019,Billy Sharp,33,Sheff Utd,Forward
3027,1049,2019,Luke Freeman,27,Sheff Utd,Midfielder
3028,34,2019,Adrian,32,Liverpool,Goalkeeper
3029,391,2019,DeAndre Yedlin,26,Newcastle,Defender
3030,891,2019,Juan Mata,31,Man Utd,Midfielder
3031,1224,2019,Muhamed Besic,26,Sheff Utd,Midfielder
3032,696,2019,Jake Vokins,19,Southampton,Defender
3033,750,2019,Jed Steer,26,Aston Villa,Goalkeeper
3034,1612,2019,Timothy Fosu-Mensah,21,Man Utd,Defender
3035,1211,2019,Moise Kean,19,Everton,Forward
3036,1451,2019,Ryan Sessegnon,19,Tottenham,Midfielder
3037,798,2019,Joe Willock,20,Arsenal,Midfielder
3038,1323,2019,Patrick Cutrone,21,Wolves,Forward
3039,947,2019,Ki Sung-Yueng,30,Newcastle,Midfielder
3040,1434,2019,Ruben Loftus-Cheek,23,Chelsea,Midfielder
3041,1005,2019,Lewis Cook,22,Bournemouth,Midfielder
3042,368,2019,Darren Randolph,32,West Ham,Goalkeeper
3043,764,2019,Jesse Lingard,26,Man Utd,Midfielder
3044,470,2019,Emil Krafth,25,Newcastle,Defender
3045,276,2019,Chicharito,31,West Ham,Forward
3046,1406,2019,Robert Brady,27,Burnley,Midfielder
3047,142,2019,Arnaut Danjuma,22,Bournemouth,Forward
3048,471,2019,Emile Smith Rowe,19,Arsenal,Midfielder
3049,286,2019,Christian Atsu,27,Newcastle,Midfielder
3050,537,2019,Florin Andone,26,Brighton,Forward
3051,1244,2019,Nathan Tella,20,Southampton,Midfielder
3052,691,2019,Jairo Riedewald,22,Crystal Palace,Midfielder
3053,902,2019,Jurgen Locadia,25,Brighton,Forward
3054,239,2019,Callum Robinson,24,Sheff Utd,Forward
3055,35,2019,Adrian Mariappa,32,Watford,Defender
3056,883,2019,Jota,28,Aston Villa,Midfielder
3057,593,2019,Glenn Murray,35,Brighton,Forward
3058,1064,2019,Mamadou Sakho,29,Crystal Palace,Defender
3059,503,2019,Ezequiel Schelotto,30,Brighton,Defender
3060,652,2019,Ignacio Pussetto,23,Watford,Forward
3061,853,2019,Jordon Ibe,23,Bournemouth,Midfielder
3062,1000,2019,Leroy Sane,23,Man City,Forward
3063,923,2019,Keinan Davis,21,Aston Villa,Forward
3064,1082,2019,Marco Stiepermann,28,Norwich,Forward
3065,73,2019,Alexis Mac Allister,20,Brighton,Midfielder
3066,1658,2019,Valentino Lazaro,23,Newcastle,Defender
3067,267,2019,Charlie Daniels,32,Bournemouth,Defender
3068,1161,2019,Max Meyer,23,Crystal Palace,Midfielder
3069,1324,2019,Patrick Roberts,22,Norwich,Midfielder
3070,780,2019,Joao Pedro,17,Watford,Forward
3071,1043,2019,Lukas Rupp,28,Norwich,Midfielder
3072,123,2019,Angus Gunn,23,Southampton,Goalkeeper
3073,1584,2019,Takumi Minamino,24,Liverpool,Midfielder
3074,579,2019,George Hirst,20,Leicester,Forward
3075,424,2019,Diogo Dalot,20,Man Utd,Defender
3076,1095,2019,Mario Vrancic,30,Norwich,Midfielder
3077,638,2019,Henrikh Mkhitaryan,30,Arsenal,Midfielder
3078,1613,2019,Tino Anjorin,17,Chelsea,Midfielder
3079,99,2019,Andre Gray,28,Watford,Forward
3080,1653,2019,Tyrick Mitchell,19,Crystal Palace,Defender
3081,681,2019,Jack Simpson,22,Bournemouth,Defender
3082,680,2019,Jack Rodwell,28,Sheff Utd,Midfielder
3083,252,2019,Carlos Sanchez,33,West Ham,Midfielder
3084,768,2019,Jesus Vallejo,22,Wolves,Defender
3085,934,2019,Kevin Danso,20,Southampton,Defender
3086,1023,2019,Lloyd Kelly,20,Bournemouth,Defender
3087,1085,2019,Marcos Rojo,29,Man Utd,Defender
3088,573,2019,Gedson Fernandes,20,Tottenham,Midfielder
3089,1169,2019,Maya Yoshida,31,Southampton,Defender
3090,1279,2019,Odion Ighalo,30,Man Utd,Forward
3091,1191,2019,Michy Batshuayi,25,Chelsea,Forward
3092,1215,2019,Morgan Gibbs-White,19,Wolves,Midfielder
3093,213,2019,Brandon Pierrick,17,Crystal Palace,Forward
3094,629,2019,Harvey Elliott,16,Liverpool,Midfielder
3095,119,2019,Angel Gomes,18,Man Utd,Midfielder
3096,225,2019,Bruno Jordao,20,Wolves,Midfielder
3097,1290,2019,Oliver Skipp,18,Tottenham,Midfielder
3098,1368,2019,Ralf Fahrmann,30,Norwich,Goalkeeper
3099,4,2019,Aaron Lennon,32,Burnley,Midfielder
3100,433,2019,Domingos Quina,19,Watford,Midfielder
3101,561,2019,Gaetan Bong,31,Brighton,Defender
3102,581,2019,Georges-Kevin Nkoudou,24,Tottenham,Midfielder
3103,410,2019,Dennis Srbeny,25,Norwich,Forward
3104,888,2019,Juan Foyth,21,Tottenham,Defender
3105,1281,2019,Oerjan Nyland,28,Aston Villa,Goalkeeper
3106,1726,2019,Yoshinori Muto,27,Newcastle,Forward
3107,659,2019,Indiana Vassilev,18,Aston Villa,Midfielder
3108,875,2019,Josh Martin,17,Norwich,Forward
3109,421,2019,Dimitri Foulquier,26,Watford,Defender
3110,1467,2019,Sam Surridge,21,Bournemouth,Forward
3111,882,2019,Josip Drmic,27,Norwich,Forward
3112,140,2019,Armando Broja,17,Chelsea,Forward
3113,1581,2019,Tahith Chong,19,Man Utd,Midfielder
3114,112,2019,Andrew Surman,33,Bournemouth,Midfielder
3115,636,2019,Henri Lansbury,28,Aston Villa,Midfielder
3116,1155,2019,Matty James,28,Leicester,Midfielder
3117,1643,2019,Troy Parrott,17,Tottenham,Forward
3118,1668,2019,Victor Wanyama,28,Tottenham,Midfielder
3119,1662,2019,Victor Camarasa,25,Crystal Palace,Midfielder
3120,684,2019,Jack Wilshere,27,West Ham,Midfielder
3121,153,2019,Axel Tuanzebe,21,Man Utd,Defender
3122,830,2019,Jonathan Kodjia,29,Aston Villa,Forward
3123,43,2019,Akin Famewo,20,Norwich,Defender
3124,706,2019,James Garner,18,Man Utd,Midfielder
3125,848,2019,Jordan Thomas,18,Norwich,Defender
3126,956,2019,Kieron Freeman,27,Sheff Utd,Defender
3127,1162,2019,Max Thompson,17,Burnley,Forward
3128,1396,2019,Richairo Zivkovic,22,Sheff Utd,Forward
3129,20,2019,Adam Idah,18,Norwich,Forward
3130,925,2019,Kelland Watts,19,Newcastle,Defender
3131,49,2019,Albian Ajeti,22,West Ham,Forward
3132,1302,2019,Oumar Niasse,29,Everton,Forward
3133,663,2019,Isaac Success,23,Watford,Forward
3134,1376,2019,Ravel Morrison,26,Sheff Utd,Midfielder
3135,996,2019,Leon Clarke,34,Sheff Utd,Forward
3136,355,2019,Danny Drinkwater,29,Aston Villa,Midfielder
3137,202,2019,Borja Baston,27,Aston Villa,Forward
3138,1532,2019,Simon Moore,29,Sheff Utd,Goalkeeper
3139,1099,2019,Mark Travers,20,Bournemouth,Goalkeeper
3140,622,2020,Harry Kane,27,Tottenham,Forward
3141,935,2020,Kevin De Bruyne,29,Man City,Midfielder
3142,675,2020,Jack Grealish,24,Aston Villa,Midfielder
3143,223,2020,Bruno Fernandes,25,Man Utd,Midfielder
3144,1629,2020,Tomas Soucek,25,West Ham,Midfielder
3145,1123,2020,Mason Mount,21,Chelsea,Midfielder
3146,1455,2020,Sadio Mane,28,Liverpool,Forward
3147,1404,2020,Riyad Mahrez,29,Man City,Forward
3148,774,2020,Joao Cancelo,26,Man City,Defender
3149,563,2020,Gareth Bale,31,Tottenham,Forward
3150,1249,2020,Nathaniel Phillips,23,Liverpool,Defender
